"datetime","tempmax","tempmin","humidity","precip","windspeed"
2001-02-12,6.7,2.8,88.3,9.512,18.7
2001-02-13,15.6,2.9,62,0,36.9
2001-02-14,13.9,2.8,76.2,0,11.2
2001-02-15,13.4,2.1,82,0,9.4
2001-02-16,15.7,5,69.2,0,16.7
2001-02-17,13.3,6.7,78,3.366,11.2
2001-02-18,13.9,8.3,92.1,3.377,14.8
2001-02-19,13.9,8.4,82.3,26.495,27.7
2001-02-20,12.9,9.3,81,0,22.3
2001-02-21,13.9,9.3,85.1,6.662,24.1
2001-02-22,12.9,6.7,76.4,5.405,25.9
2001-02-23,12.1,5.7,78.4,16.794,24.1
2001-02-24,9.4,6.2,88.8,13.044,40.7
2001-02-25,15.7,7.9,75.1,0.032,18.7
2001-02-26,13.8,6.2,78.1,0,14.8
2001-02-27,19.4,4.4,56.6,0,35.2
2001-02-28,16.6,4.3,51.1,0,36.9
2001-03-01,15.1,2.8,72.2,0,16.6
2001-03-02,12.1,7.1,91.6,15.366,12.9
2001-03-03,12.2,3.9,88,2.882,9.4
2001-03-04,15.1,10.1,78.2,11.621,44.7
2001-03-05,16.1,10,83.2,14.51,27.7
2001-03-06,17.9,10,79.9,0,25.7
2001-03-07,18.9,6.2,84.3,0.003,14.7
2001-03-08,16.2,8.4,81.5,0,18.7
2001-03-09,16.1,7.1,73.7,0.304,24
2001-03-10,18.3,6.6,59.2,0,27.6
2001-03-11,18.8,4.3,69.2,0,20.5
2001-03-12,19.4,3.8,63.6,0,14.6
2001-03-13,20.7,5.6,72.2,0,11.1
2001-03-14,20.7,7.1,75.8,0,20.5
2001-03-15,17.1,6.2,80.3,0,11.3
2001-03-16,18.4,5.1,68.9,0,29.5
2001-03-17,22.2,5.7,68.7,0,13
2001-03-18,24.3,7.9,72.7,0,9.4
2001-03-19,25.1,10.6,74,0,11.1
2001-03-20,26.1,11.7,76.8,0,12.9
2001-03-21,25,11.1,80.2,0,22.2
2001-03-22,20.1,10,81.3,0,22.2
2001-03-23,20.1,10.6,77.8,0,16.5
2001-03-24,21.2,10.6,80.1,7.834,25.8
2001-03-25,19.4,9.4,72.7,4.578,20.4
2001-03-26,21.6,5.7,69.2,0,24.2
2001-03-27,23.8,6.7,64.5,0,18.8
2001-03-28,25.6,11.6,72.8,0,22.3
2001-03-29,26.1,8.4,63.4,0,29.6
2001-03-30,27.8,8.4,51.2,0,22.2
2001-03-31,28.4,10,60,0,20.5
2001-04-01,21.2,9.3,69.5,0,27.8
2001-04-02,15.1,5.6,51.9,0,29.7
2001-04-03,14.4,0.7,56.4,0,16.6
2001-04-04,16.7,3.3,61.2,0,13.1
2001-04-05,20.1,3.4,61.4,0,29.5
2001-04-06,10.7,7.2,83.8,12.269,25.9
2001-04-07,12.1,5.6,79.4,7.241,16.7
2001-04-08,13.8,2.1,74.7,0.297,18.6
2001-04-09,17.9,4.4,58.3,0,33.4
2001-04-10,19.4,5,48.4,0,24.1
2001-04-11,18.3,8.4,73.1,0,27.8
2001-04-12,18.8,3.8,66.6,0,16.5
2001-04-13,15.6,8.3,69,0,22.4
2001-04-14,18.4,5,68.5,0,16.6
2001-04-15,20.1,6.1,62.3,0,18.7
2001-04-16,18.9,8.3,63.2,0,31.6
2001-04-17,22.2,8.3,69,0,13
2001-04-18,21.7,8.8,74.2,0.007,27.8
2001-04-19,16.7,8.9,69.4,0,33.5
2001-04-20,11.2,6.7,89.6,18.783,29.4
2001-04-21,19.4,5.1,75.1,0,20.6
2001-04-22,21.2,8.3,73.2,0,16.5
2001-04-23,24.4,7.9,69.2,0,12.9
2001-04-24,28.4,10.7,64.8,0,9.3
2001-04-25,29.4,12.1,60.5,0,13
2001-04-26,26.2,11.7,65.5,0,18.8
2001-04-27,23.4,8.8,72.7,0,26
2001-04-28,20.7,10.7,66.4,0,25.9
2001-04-29,25.1,5.7,58.3,0,18.8
2001-04-30,27.2,10,63.7,0,14.9
2001-05-01,27.2,10.7,46.9,0,37
2001-05-02,24.4,12.2,27,0,50
2001-05-03,27.9,13.9,20.7,0,38.8
2001-05-04,28.9,8.4,43.2,0,18.7
2001-05-05,31.6,11.6,45.4,0,22.2
2001-05-06,31.7,10.6,45.3,0,16.6
2001-05-07,34.4,12.9,48.4,0,12.9
2001-05-08,35.7,15.1,48.3,0,14.8
2001-05-09,34.4,15.6,48,0,16.6
2001-05-10,35.6,12.8,48.1,0,14.7
2001-05-11,32.2,15.6,47.2,0,22.3
2001-05-12,23.4,12.9,66.6,0,35.1
2001-05-13,25.1,11.7,69.3,0,24.2
2001-05-14,26.2,10,57.9,0,18.8
2001-05-15,26.7,14.4,63.4,0,29.5
2001-05-16,28.4,12.2,62.1,0,24.1
2001-05-17,31.2,10.6,57.1,0,22.3
2001-05-18,33.4,12.2,51.5,0,27.7
2001-05-19,36.7,15.6,44.2,0,25.9
2001-05-20,36.7,15.7,42.1,0,29.4
2001-05-21,37.9,21.2,36.9,0,24
2001-05-22,33.4,16.7,51.6,0,16.6
2001-05-23,34.4,13.9,55.3,0,16.7
2001-05-24,34.4,14.3,49.9,0,18.7
2001-05-25,31.7,12.9,50.9,0,18.8
2001-05-26,26.2,11.7,65.8,0,24.2
2001-05-27,23.4,10.1,69.2,0,29.5
2001-05-28,27.1,10.1,61.2,0,24.1
2001-05-29,32.2,12.8,49.7,0,22.3
2001-05-30,37.2,14.4,44.5,0,22.2
2001-05-31,41.2,16.7,41.6,0,22.3
2001-06-01,27.9,16.7,47.7,0,29.4
2001-06-02,26.1,12.1,58,0,20.7
2001-06-03,27.2,11.1,43.1,0,31.6
2001-06-04,29.4,16.1,33,0,24.1
2001-06-05,28.9,12.2,47.6,0,25.9
2001-06-06,32.8,11.7,50.5,0,18.8
2001-06-07,35.1,14.4,47.8,0,18.7
2001-06-08,32.9,16.1,48.1,0,33.5
2001-06-09,31.2,13.4,57.5,0,24.1
2001-06-10,28.4,12.1,61.7,0,24.1
2001-06-11,27.8,13.8,61.5,0,22.4
2001-06-12,30,13.9,54.2,0,25.9
2001-06-13,30.7,13.9,37.1,0,38.9
2001-06-14,34.4,12.2,45.1,0,14.8
2001-06-15,34.4,18.3,40.7,0,18.7
2001-06-16,36.2,15.1,45.7,0,13
2001-06-17,35.7,17.2,44,0,16.5
2001-06-18,36.2,16.7,40.3,0,16.5
2001-06-19,36.7,17.2,40.8,0,14.9
2001-06-20,37.9,16.7,44.2,0,20.4
2001-06-21,38.4,18.3,40.8,0,18.7
2001-06-22,35.1,19.4,43.8,0,22.4
2001-06-23,28.9,13.4,56.8,0,31.6
2001-06-24,27.2,12.9,53.4,0,26
2001-06-25,26.7,14.4,68.6,0.305,25.9
2001-06-26,25.1,12.9,69.7,0.003,25.9
2001-06-27,22.2,16.2,70.2,0,18.7
2001-06-28,28.4,13.4,67.3,0,18.8
2001-06-29,33.3,13.9,54.6,0,16.6
2001-06-30,35.1,16.6,48.9,0,18.7
2001-07-01,36.2,16.1,46.7,0,14.8
2001-07-02,40.6,16.2,41.5,0,16.6
2001-07-03,41.2,20.7,38.6,0,11.2
2001-07-04,33.9,22.2,40.5,0,18.6
2001-07-05,37.2,19.4,39.6,0,25.8
2001-07-06,35.1,14.4,53.8,0,29.4
2001-07-07,33.4,17.2,46.9,0,18.7
2001-07-08,35.1,16.7,47.5,0,20.6
2001-07-09,30.1,14.4,58.9,0,29.5
2001-07-10,27.2,13.9,62.5,0,24.1
2001-07-11,25.7,13.4,64.4,0,31.6
2001-07-12,29.3,12.8,64.3,0,22.3
2001-07-13,33.4,12.1,61.8,0,18.7
2001-07-14,27.2,13.9,64.4,0,25.9
2001-07-15,26.7,12.1,67.7,0,31.6
2001-07-16,22.2,13.9,68.4,0,27.8
2001-07-17,28.3,12.1,63.9,0,20.5
2001-07-18,31.7,13.3,56.9,0,20.5
2001-07-19,27.2,13.4,66.9,0,27.8
2001-07-20,25.7,13.4,67.8,0,24.1
2001-07-21,26.7,12.9,65.8,0,22.3
2001-07-22,33.3,12.8,56.6,0,16.6
2001-07-23,32.9,13.9,53.3,0,22.2
2001-07-24,31.7,13.9,61.5,0,27.6
2001-07-25,31.2,14.4,64.5,0,24.1
2001-07-26,31.7,13.4,64.5,0,20.4
2001-07-27,32.9,13.4,60.4,0,16.6
2001-07-28,33.4,13.4,59.1,0,16.5
2001-07-29,28.9,15.1,58.4,0,31.8
2001-07-30,25.7,15.7,64.1,0,25.9
2001-07-31,31.7,13.3,64.5,0,18.7
2001-08-01,31.7,14.4,57.2,0,20.6
2001-08-02,33.3,13.9,59.6,0,20.5
2001-08-03,28.9,13.9,68.2,0,27.7
2001-08-04,30.1,15.1,66.3,0,22.3
2001-08-05,32.1,15.7,56.1,0,16.6
2001-08-06,35.7,15,54.7,0,18.8
2001-08-07,37.9,15.7,46,0,13
2001-08-08,38.9,20.1,43.5,0,22.3
2001-08-09,30.7,16.2,56.9,0,25.8
2001-08-10,30.7,14.4,59.6,0,20.5
2001-08-11,33.3,12.2,58,0,16.6
2001-08-12,28.4,12.9,62.2,0,22.3
2001-08-13,29.4,12.8,62.8,0,22.3
2001-08-14,33.9,12.8,58.4,0,14.8
2001-08-15,33.4,13.3,57.2,0,20.5
2001-08-16,37.1,13.8,50.6,0,14.7
2001-08-17,36.7,16.7,46.3,0,16.5
2001-08-18,33.9,15.1,51.3,0,16.5
2001-08-19,33.4,14.4,54.3,0,24.1
2001-08-20,24.4,12.9,68.9,0,31.5
2001-08-21,27.2,12.2,65.4,0,25.9
2001-08-22,27.2,14.4,68.7,0,25.9
2001-08-23,30,13.9,67.2,0,20.6
2001-08-24,32.1,15.6,61.4,0,16.6
2001-08-25,35.1,15,50.2,0,16.6
2001-08-26,36.7,15.1,49.4,0,14.8
2001-08-27,39.3,15.7,48.5,0,16.6
2001-08-28,37.9,14.4,47.8,0,18.7
2001-08-29,32.2,15.7,60.8,0,25.8
2001-08-30,25.1,13.9,72.8,0,20.5
2001-08-31,30.7,13.4,66.2,0,14.8
2001-09-01,32.2,14.3,58,0,14.7
2001-09-02,34.4,16.6,46.8,0,20.5
2001-09-03,35.6,16.7,43.6,0,18.8
2001-09-04,36.2,17.2,42.6,0,24.1
2001-09-05,30.7,13.9,58.5,0,18.8
2001-09-06,32.8,12.2,44,0,18.7
2001-09-07,33.4,12.2,47.9,0,14.8
2001-09-08,30.7,12.2,61.7,0,16.6
2001-09-09,25.1,13.3,68.2,0,24.1
2001-09-10,26.7,12.1,66.7,0,18.8
2001-09-11,28.9,15.7,61.8,0,20.5
2001-09-12,25.1,13.9,71.4,0,20.6
2001-09-13,29.4,12.8,70.6,0,14.7
2001-09-14,33.3,14.3,60.8,0,13
2001-09-15,30.7,13.8,64.9,0,18.7
2001-09-16,26.2,13.4,74.1,0,18.8
2001-09-17,29.4,11.6,71.5,0,16.5
2001-09-18,28.9,12.9,67.5,0,14.8
2001-09-19,31.6,12.2,65.3,0,13.1
2001-09-20,31.2,12.9,65.3,0,13
2001-09-21,31.6,11.2,63.2,0,14.7
2001-09-22,30.1,13.8,59.6,0,13
2001-09-23,28.4,14.3,55.8,0,18.6
2001-09-24,23.9,12.1,72.2,4.257,20.5
2001-09-25,24.4,13.8,75.3,8.352,18.7
2001-09-26,28.9,11.7,72,0,14.8
2001-09-27,25.1,14.3,70.2,0,25.9
2001-09-28,26.6,10.6,56.3,0,11.3
2001-09-29,31.6,9.4,57,0,12.9
2001-09-30,35,12.8,53.6,0,14.7
2001-10-01,38.8,16.1,47,0,14.8
2001-10-02,39.3,13.9,55.9,0,14.8
2001-10-03,35.6,14.4,58.7,0,13
2001-10-04,23.4,13.8,72.5,0,22.3
2001-10-05,21.7,13.3,73.3,0,24.1
2001-10-06,23.3,10,75.1,0,14.8
2001-10-07,22.9,11.1,75.6,0,16.5
2001-10-08,24.4,11.2,72.1,0,14.8
2001-10-09,26.6,12.2,44.6,0,25.8
2001-10-10,27.9,7.9,51.6,0,9.4
2001-10-11,27.8,13.8,52.5,0,20.5
2001-10-12,31.6,16.6,31.2,0,38.6
2001-10-13,30.6,11.1,49.4,0,14.7
2001-10-14,31.1,10.7,58.1,0,7.6
2001-10-15,30.1,11.2,53.8,0,11.1
2001-10-16,26.6,12.2,64,0,20.4
2001-10-17,25,13.3,67.9,0,16.5
2001-10-18,28.8,8.9,66.7,0,11.2
2001-10-19,27.2,8.9,62.7,0,9.3
2001-10-20,26.7,8.9,62.7,0,20.4
2001-10-21,20.7,10,75.9,0,16.6
2001-10-22,25.1,8.3,72.2,0,11.2
2001-10-23,25,10.7,59.7,0,29.4
2001-10-24,25.6,11.6,32.8,0,33.3
2001-10-25,25.7,7.1,54.6,0,7.5
2001-10-26,26.7,8.4,58.5,0,12.9
2001-10-27,20.1,12.1,72.9,0,25.8
2001-10-28,20.7,11.1,74.3,0,13
2001-10-29,20.1,12.1,73.9,0,9.4
2001-10-30,18.4,13.3,88.2,9.664,27.7
2001-10-31,20.6,9.1,83,0.3,12.9
2001-11-01,20.7,6.7,83.5,0,11.1
2001-11-02,21.7,7.9,80.3,0.003,14.7
2001-11-03,23.4,8.4,76.4,0,13
2001-11-04,26.1,7.9,69.2,0,12.9
2001-11-05,23.4,8,73,0,11.2
2001-11-06,18.9,10,78,0,20.6
2001-11-07,21.6,4.4,72.4,0,16.6
2001-11-08,23.4,5.1,69.5,0,12.9
2001-11-09,22.9,6.7,72.7,0,9.4
2001-11-10,21.6,8.3,75.5,1.095,20.5
2001-11-11,21.2,14.4,80,3.27,26
2001-11-12,17.9,10.7,89.8,15.236,18.9
2001-11-13,16.2,10.7,85.8,2.583,14.8
2001-11-14,18.8,12.2,87.1,0,9.3
2001-11-15,18.4,11.2,88.5,0,9.4
2001-11-16,18.8,10,87.9,0.003,9.4
2001-11-17,18.3,9.4,86,0,11.1
2001-11-18,17.8,6.2,90.2,0.3,14.6
2001-11-19,17.9,9.1,85.6,0.003,25.9
2001-11-20,18.4,10.7,80.7,0,16.6
2001-11-21,15.7,12.2,89.2,4.076,24.1
2001-11-22,18.4,10,80,3.27,24.1
2001-11-23,12.9,8.4,82.5,0,16.5
2001-11-24,15,8.3,79.6,21.862,44.8
2001-11-25,12.2,4.4,82.2,0.003,18.7
2001-11-26,12.9,1.7,81.4,0,22.3
2001-11-27,13.8,3.8,65.7,0,16.5
2001-11-28,10,6.6,77.4,7.066,46.5
2001-11-29,12.9,7.1,85,3.898,37.1
2001-11-30,12.2,7.9,82,0.594,11.2
2001-12-01,11.1,9.4,85.3,15.923,35.2
2001-12-02,15,8.4,81.1,26.975,46.3
2001-12-03,12.8,6.7,82.9,0.996,14.8
2001-12-04,12.1,1.2,77.3,0,14.6
2001-12-05,10,7.1,89,4.371,24.1
2001-12-06,15.7,10,83.9,0.003,18.7
2001-12-07,16.1,7.9,80.4,0,27.6
2001-12-08,13.3,4.4,92,0.003,13
2001-12-09,12.8,6.7,75.5,0.501,29.4
2001-12-10,15,6.1,55.3,0,29.4
2001-12-11,12.9,5,62.4,0,22.3
2001-12-12,12.8,3.4,75,0,14.7
2001-12-13,11.2,2.8,85.5,6.539,20.3
2001-12-14,12.1,6.2,65.9,14.47,38.8
2001-12-15,12.1,3.8,61.6,0,25.9
2001-12-16,10.7,3.8,71.5,0,16.6
2001-12-17,10,3.9,84.5,4.969,27.6
2001-12-18,11.7,5.1,87.3,0.003,14.7
2001-12-19,8.8,4.3,92.6,0.792,24.1
2001-12-20,10.7,7.9,88.5,22.868,24.2
2001-12-21,11.1,6.7,87.9,0.594,14.7
2001-12-22,10.1,6.2,90.9,8.25,37.1
2001-12-23,11.6,6.6,90.1,1.596,22.3
2001-12-24,11.7,2.2,90.9,0.003,14.7
2001-12-25,10.7,5.6,87.2,0,11.1
2001-12-26,11.2,8.3,92.5,0.008,22.2
2001-12-27,12.1,7.2,90.3,0.996,14.8
2001-12-28,11.2,8.4,94.7,31.688,24.2
2001-12-29,13.3,10,94.5,14.587,25.9
2001-12-30,13.9,11.2,98.4,13.702,20.5
2001-12-31,13.9,10.7,95.8,0.302,18.7
