datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,tzoffset,events
2020-03-07,1583568000,13.3,9.3,10.8,13.3,7.8,10.3,7.4,79.6,2.294,100.0,25.0,['rain'],0.0,0.0,35.3,17.0,177.6,1013.4,58.4,14.7,108.8,9.4,5.0,06:28:19,1583591299,18:05:50,1583633150,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC']",obs,,
2020-03-08,1583654400,14.3,7.0,10.7,14.3,5.5,10.5,6.2,74.4,0.0,0.0,0.0,,0.0,0.0,,14.4,231.5,1015.6,72.6,16.0,155.7,13.1,7.0,07:26:49,1583677609,19:06:50,1583719610,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155']",obs,,
2020-03-09,1583737200,18.9,8.5,13.5,18.9,8.2,13.4,5.9,61.9,0.0,0.0,0.0,,0.0,0.0,,13.3,328.0,1018.7,41.3,16.0,223.7,19.2,9.0,07:25:19,1583763919,19:07:50,1583806070,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-10,1583823600,24.2,7.5,14.9,24.2,5.4,14.3,5.2,56.4,0.0,0.0,0.0,,0.0,0.0,37.1,25.6,334.3,1016.1,5.5,16.0,253.8,21.8,9.0,07:23:48,1583850228,19:08:50,1583892530,0.54,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-11,1583910000,22.6,8.9,16.0,22.6,8.9,16.0,7.9,61.2,0.0,0.0,0.0,,0.0,0.0,,16.1,152.5,1016.4,1.0,16.0,256.1,22.3,9.0,07:22:16,1583936536,19:09:50,1583978990,0.57,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-12,1583996400,27.7,8.5,16.7,26.5,7.5,16.4,5.7,56.1,0.0,0.0,0.0,,0.0,0.0,35.3,18.9,315.4,1009.9,0.5,16.0,266.7,23.1,9.0,07:20:45,1584022845,19:10:49,1584065449,0.6,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-13,1584082800,19.5,7.2,13.0,19.5,5.7,12.8,7.2,69.4,0.0,0.0,0.0,,0.0,0.0,53.7,38.9,214.9,1006.1,3.0,15.8,264.2,22.8,9.0,07:19:13,1584109153,19:11:48,1584151908,0.64,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-14,1584169200,11.2,8.9,10.2,11.2,6.2,9.4,6.9,80.0,4.724,100.0,50.0,['rain'],0.0,0.0,38.9,25.6,209.4,1013.7,73.7,15.1,83.2,7.2,4.0,07:17:40,1584195460,19:12:47,1584238367,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-15,1584255600,11.7,7.8,9.6,11.7,5.4,8.3,6.2,80.1,9.186,100.0,66.67,['rain'],0.0,0.0,48.3,20.6,185.2,1014.0,80.3,14.7,123.7,10.6,5.0,07:16:08,1584281768,19:13:46,1584324826,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-16,1584342000,8.3,4.5,6.6,8.3,1.8,5.3,4.4,85.4,17.293,100.0,54.17,['rain'],0.0,0.0,,14.6,29.6,1014.1,86.5,14.4,49.8,4.3,2.0,07:14:35,1584368075,19:14:44,1584411284,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-17,1584428400,12.7,2.9,8.2,12.7,1.4,7.3,4.1,76.9,0.0,0.0,0.0,,0.0,0.0,,11.6,163.4,1014.6,42.3,15.9,192.5,16.7,8.0,07:13:02,1584454382,19:15:43,1584497743,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-18,1584514800,11.7,7.5,9.2,11.7,6.4,8.7,5.8,80.1,1.374,100.0,29.17,['rain'],0.0,0.0,,11.2,12.1,1012.5,75.4,15.1,90.5,7.9,4.0,07:11:29,1584540689,19:16:41,1584584201,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-19,1584601200,15.6,2.0,8.8,15.6,2.0,8.6,4.2,75.6,0.0,0.0,0.0,,0.0,0.0,,9.6,311.4,1016.4,28.4,10.9,281.3,24.3,10.0,07:09:56,1584626996,19:17:39,1584670659,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-20,1584687600,18.0,4.2,11.2,18.0,4.2,10.9,5.0,67.1,0.0,0.0,0.0,,0.0,0.0,,10.2,25.3,1022.1,13.1,16.0,255.0,21.9,9.0,07:08:22,1584713302,19:18:37,1584757117,0.88,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-21,1584774000,18.3,4.8,11.3,18.3,4.8,11.3,5.8,71.1,0.0,0.0,0.0,,0.0,0.0,,13.9,167.9,1020.5,5.2,15.7,269.3,23.4,10.0,07:06:49,1584799609,19:19:35,1584843575,0.91,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-22,1584860400,20.5,5.4,12.8,20.5,4.1,12.7,6.3,67.5,0.0,0.0,0.0,,0.0,0.0,,14.1,352.6,1018.1,4.9,15.9,236.6,20.2,9.0,07:05:15,1584885915,19:20:32,1584930032,0.95,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-23,1584946800,15.8,9.4,12.1,15.8,7.4,11.7,7.1,72.4,0.0,0.0,0.0,,0.0,0.0,51.5,31.9,204.0,1017.6,29.9,16.0,265.1,22.9,9.0,07:03:42,1584972222,19:21:30,1585016490,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-24,1585033200,14.1,6.9,10.5,14.1,6.0,9.8,5.8,73.1,0.406,100.0,20.83,['rain'],0.0,0.0,43.3,27.0,201.1,1019.9,68.8,15.9,170.0,14.7,6.0,07:02:08,1585058528,19:22:27,1585102947,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-25,1585119600,14.1,4.7,9.0,14.1,2.7,8.2,3.0,68.6,0.026,100.0,4.17,['rain'],0.0,0.0,38.9,21.3,237.4,1017.6,22.3,16.0,281.1,24.1,10.0,07:00:35,1585144835,19:23:25,1585189405,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-26,1585206000,15.9,2.2,8.9,15.9,2.2,8.5,1.9,65.4,0.0,0.0,0.0,,0.0,0.0,,15.2,339.1,1017.4,26.7,16.0,293.0,25.2,10.0,06:59:01,1585231141,19:24:22,1585275862,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-27,1585292400,16.2,2.8,9.8,16.2,0.6,9.1,3.1,66.0,0.0,0.0,0.0,,0.0,0.0,35.8,24.4,182.2,1019.5,23.4,16.0,300.2,26.1,10.0,06:57:28,1585317448,19:25:19,1585362319,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-28,1585378800,13.3,8.3,10.6,13.3,6.9,10.0,7.5,81.5,2.931,100.0,33.33,['rain'],0.0,0.0,,14.8,160.0,1021.9,62.3,14.6,126.2,11.0,4.0,06:55:55,1585403755,19:26:16,1585448776,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-29,1585465200,17.2,9.1,12.6,17.2,8.4,12.4,8.1,76.0,0.539,100.0,12.5,['rain'],0.0,0.0,,15.0,192.2,1020.0,58.6,14.2,269.8,23.3,10.0,06:54:22,1585490062,19:27:13,1585535233,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-30,1585551600,18.7,9.9,13.4,18.7,8.1,13.0,8.0,71.6,0.0,0.0,0.0,,0.0,0.0,27.7,17.3,202.5,1024.4,61.5,16.0,256.6,22.2,10.0,06:52:49,1585576369,19:28:10,1585621690,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-03-31,1585638000,21.6,9.6,14.5,21.6,8.3,14.4,9.7,74.7,0.0,0.0,0.0,,0.0,0.0,,18.0,192.9,1020.8,58.5,16.0,244.5,21.2,10.0,06:51:16,1585662676,19:29:07,1585708147,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-01,1585724400,18.8,6.1,12.3,18.8,5.4,12.0,1.5,55.5,0.0,0.0,0.0,,0.0,0.0,31.7,19.0,329.7,1014.8,10.6,15.4,323.6,28.1,10.0,06:49:44,1585748984,19:30:04,1585794604,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-02,1585810800,20.0,7.0,13.0,20.0,3.7,11.9,-3.2,37.2,0.0,0.0,0.0,,0.0,0.0,41.6,27.0,322.7,1017.2,0.0,16.0,341.1,29.5,10.0,06:48:12,1585835292,19:31:01,1585881061,0.32,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-03,1585897200,20.0,4.2,12.0,20.0,4.2,11.7,2.7,58.6,0.0,0.0,0.0,,0.0,0.0,31.7,18.9,223.1,1016.1,3.8,16.0,323.3,28.2,10.0,06:46:40,1585921600,19:31:58,1585967518,0.35,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-04,1585983600,13.4,7.8,10.3,13.4,5.4,9.5,7.6,83.5,16.402,100.0,58.33,['rain'],0.0,0.0,44.3,21.9,160.8,1010.9,56.7,12.9,81.0,7.0,3.0,06:45:09,1586007909,19:32:55,1586053975,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-05,1586070000,13.2,8.3,11.0,13.2,6.1,10.7,8.7,86.1,17.778,100.0,54.17,['rain'],0.0,0.0,39.4,26.0,162.2,1004.7,73.6,13.4,79.0,6.7,3.0,06:43:38,1586094218,19:33:52,1586140432,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-06,1586156400,13.7,3.8,9.1,13.7,2.3,8.5,5.8,80.5,2.771,100.0,12.5,['rain'],0.0,0.0,27.7,14.0,55.1,1011.6,46.5,15.8,185.8,15.9,9.0,06:42:07,1586180527,19:34:49,1586226889,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-07,1586242800,18.7,6.5,12.1,18.7,5.7,12.0,6.8,73.1,0.0,0.0,0.0,,0.0,0.0,,11.6,293.7,1017.6,37.4,14.4,324.5,28.2,10.0,06:40:37,1586266837,19:35:46,1586313346,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-08,1586329200,16.7,7.9,12.5,16.7,7.2,12.3,8.8,78.7,0.0,0.0,0.0,,0.0,0.0,27.7,16.7,193.6,1013.2,17.0,16.0,155.3,13.4,8.0,06:39:07,1586353147,19:36:43,1586399803,0.52,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-09,1586415600,17.1,10.7,13.5,17.1,10.7,13.5,8.9,74.6,0.238,100.0,4.17,['rain'],0.0,0.0,33.5,20.5,163.6,1016.7,75.0,14.6,165.0,14.1,6.0,06:37:38,1586439458,19:37:40,1586486260,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-10,1586502000,21.3,7.9,14.9,21.3,7.9,14.9,9.5,71.8,0.0,0.0,0.0,,0.0,0.0,25.9,21.5,225.2,1016.4,35.3,15.3,317.2,27.3,10.0,06:36:09,1586525769,19:38:37,1586572717,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-11,1586588400,19.3,9.3,13.6,19.3,8.3,13.4,10.0,79.6,0.0,0.0,0.0,,0.0,0.0,38.9,20.8,190.8,1015.6,29.7,16.0,289.7,24.9,10.0,06:34:41,1586612081,19:39:34,1586659174,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155']",obs,-7.0,
2020-04-12,1586674800,22.8,10.7,15.0,22.8,10.7,15.0,10.8,77.5,0.0,0.0,0.0,,0.0,0.0,33.5,16.2,202.1,1015.5,50.2,15.7,225.7,19.3,10.0,06:33:13,1586698393,19:40:31,1586745631,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-13,1586761200,25.1,9.1,16.0,25.1,7.9,15.7,5.6,58.1,0.0,0.0,0.0,,0.0,0.0,35.3,19.8,292.9,1018.5,5.9,15.0,349.7,30.1,10.0,06:31:46,1586784706,19:41:28,1586832088,0.69,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-14,1586847600,26.7,10.4,17.8,26.2,10.4,17.8,-0.3,32.6,0.0,0.0,0.0,,0.0,0.0,37.1,21.5,338.9,1021.4,1.8,16.0,361.7,31.4,10.0,06:30:20,1586871020,19:42:25,1586918545,0.75,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-15,1586934000,26.2,7.8,17.4,26.2,6.4,17.2,6.1,50.6,0.0,0.0,0.0,,0.0,0.0,,16.0,168.9,1016.9,7.6,16.0,326.5,28.1,10.0,06:28:54,1586957334,19:43:22,1587005002,0.76,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-16,1587020400,27.0,10.8,17.5,26.4,10.8,17.4,9.7,64.1,0.0,0.0,0.0,,0.0,0.0,40.7,26.7,203.3,1011.1,4.7,16.0,349.2,30.2,10.0,06:27:29,1587043649,19:44:19,1587091459,0.79,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-17,1587106800,20.2,10.4,14.5,20.2,10.4,14.5,9.4,72.4,0.0,0.0,0.0,,0.0,0.0,46.4,25.4,196.7,1012.2,25.2,16.0,295.0,25.3,10.0,06:26:05,1587129965,19:45:16,1587177916,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-18,1587193200,19.6,10.9,14.5,19.6,10.9,14.5,7.4,63.7,0.0,0.0,0.0,,0.0,0.0,38.9,26.2,208.1,1016.7,33.5,16.0,324.7,28.0,10.0,06:24:41,1587216281,19:46:14,1587264374,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-19,1587279600,20.0,9.9,14.5,20.0,8.5,14.3,7.6,64.6,0.0,0.0,0.0,,0.0,0.0,32.9,17.7,191.8,1017.4,25.4,16.0,340.1,29.2,10.0,06:23:19,1587302599,19:47:11,1587350831,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-20,1587366000,20.0,11.3,14.6,20.0,11.3,14.6,7.8,64.7,0.0,0.0,0.0,,0.0,0.0,,16.8,200.1,1018.0,55.3,16.0,193.9,16.7,8.0,06:21:57,1587388917,19:48:08,1587437288,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-21,1587452400,25.6,8.3,16.1,25.6,7.7,15.9,8.6,65.1,0.0,0.0,0.0,,0.0,0.0,38.9,20.9,193.3,1021.3,1.7,16.0,356.3,30.8,10.0,06:20:36,1587475236,19:49:05,1587523745,0.96,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-22,1587538800,27.8,11.1,18.7,27.2,11.1,18.6,10.5,62.0,0.0,0.0,0.0,,0.0,0.0,,15.2,178.6,1022.9,8.1,15.9,352.1,30.3,10.0,06:19:15,1587561555,19:50:03,1587610203,0.0,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-23,1587625200,30.5,12.9,21.5,28.6,12.9,21.0,9.1,54.5,0.0,0.0,0.0,,0.0,0.0,40.7,24.2,328.6,1020.5,5.2,16.0,361.7,31.0,10.0,06:17:56,1587647876,19:51:00,1587696660,0.02,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-24,1587711600,33.5,13.7,23.4,31.1,13.7,22.7,6.8,38.7,0.0,0.0,0.0,,0.0,0.0,35.3,19.4,322.0,1017.4,6.3,16.0,359.9,31.2,10.0,06:16:38,1587734198,19:51:57,1587783117,0.06,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-25,1587798000,32.0,14.0,22.5,30.0,14.0,22.1,10.2,51.1,0.0,0.0,0.0,,0.0,0.0,,15.2,285.0,1015.4,11.7,16.0,325.7,28.2,10.0,06:15:20,1587820520,19:52:54,1587869574,0.09,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-26,1587884400,29.3,12.9,20.5,28.2,12.9,20.4,10.3,55.3,0.0,0.0,0.0,,0.0,0.0,33.5,22.8,189.6,1014.8,0.4,16.0,368.6,31.8,10.0,06:14:04,1587906844,19:53:51,1587956031,0.13,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-27,1587970800,30.8,11.1,20.5,28.9,11.1,20.1,7.3,45.9,0.0,0.0,0.0,,0.0,0.0,29.5,17.3,256.9,1017.4,10.3,16.0,356.1,30.9,10.0,06:12:49,1587993169,19:54:49,1588042489,0.16,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'AN063', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-28,1588057200,32.7,13.7,23.1,31.1,13.7,22.6,11.9,54.9,0.0,0.0,0.0,,0.0,0.0,25.9,18.8,260.7,1016.1,2.7,16.0,368.6,31.9,10.0,06:11:34,1588079494,19:55:46,1588128946,0.2,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-29,1588143600,26.4,15.1,19.7,26.4,15.1,19.7,12.5,64.4,0.0,0.0,0.0,,0.0,0.0,27.7,22.5,185.9,1014.2,11.4,16.0,292.9,25.3,9.0,06:10:21,1588165821,19:56:43,1588215403,0.23,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-04-30,1588230000,29.2,12.4,19.7,27.6,12.4,19.4,7.3,51.3,0.0,0.0,0.0,,0.0,0.0,47.6,27.2,193.9,1016.1,9.0,16.0,357.2,31.0,10.0,06:09:09,1588252149,19:57:40,1588301860,0.25,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-01,1588316400,28.2,10.6,18.6,26.9,10.6,18.4,4.2,41.6,0.0,0.0,0.0,,0.0,0.0,35.3,24.3,211.3,1016.4,2.8,16.0,377.7,32.7,10.0,06:07:58,1588338478,19:58:37,1588388317,0.3,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-02,1588402800,23.8,12.2,17.7,23.8,12.2,17.7,10.8,66.3,0.0,0.0,0.0,,0.0,0.0,35.3,22.0,204.2,1018.0,17.8,16.0,313.8,26.9,10.0,06:06:48,1588424808,19:59:33,1588474773,0.34,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-03,1588489200,25.6,9.8,17.5,25.6,8.7,17.5,6.5,53.5,0.0,0.0,0.0,,0.0,0.0,29.5,22.2,246.7,1019.7,1.9,16.0,391.9,33.8,10.0,06:05:40,1588511140,20:00:30,1588561230,0.37,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-04,1588575600,29.0,8.1,18.6,27.4,8.1,18.2,3.6,45.2,0.0,0.0,0.0,,0.0,0.0,,13.8,280.0,1019.6,6.3,16.0,376.7,32.5,10.0,06:04:32,1588597472,20:01:26,1588647686,0.41,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-05,1588662000,29.3,11.1,19.2,27.6,11.1,18.9,5.3,44.2,0.0,0.0,0.0,,0.0,0.0,40.7,28.4,198.1,1017.9,7.6,16.0,382.7,32.9,10.0,06:03:26,1588683806,20:02:23,1588734143,0.44,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-06,1588748400,29.8,9.5,20.5,28.0,9.5,20.1,2.8,42.3,0.0,0.0,0.0,,0.0,0.0,46.4,34.7,335.5,1019.5,5.3,16.0,396.3,34.0,10.0,06:02:21,1588770141,20:03:19,1588820599,0.48,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', 'AN063', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-07,1588834800,33.7,12.1,23.6,31.2,12.1,22.9,1.0,26.3,0.0,0.0,0.0,,0.0,0.0,27.7,17.4,340.7,1013.3,6.0,16.0,396.8,34.0,10.0,06:01:18,1588856478,20:04:15,1588907055,0.5,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
2020-05-08,1588921200,35.1,11.9,23.6,32.5,11.9,22.8,7.0,41.4,0.0,0.0,0.0,,0.0,0.0,,13.5,305.1,1010.5,10.0,15.7,365.1,31.6,10.0,06:00:16,1588942816,20:05:11,1588993511,0.54,Clear,Clear conditions throughout the day.,clear-day,"['KSMF', 'TS389', '72483023232', '72483993225', '72483323206', 'KSAC', 'CI155', '72057600174']",obs,-7.0,
