,0,1,2,3,4
0,10.0,57.692307692307686,45.0,0.0029780000000005913,0.0005030000000001422
1,20.0,69.23076923076923,55.00000000000001,0.0015270000000002781,0.00027699999999963865
2,30.0,65.38461538461539,55.00000000000001,0.003570999999999991,0.000256000000000256
3,40.0,61.53846153846154,55.00000000000001,0.0013670000000001181,0.0005350000000001742
4,50.0,74.35897435897436,60.0,0.0025380000000003733,0.0006830000000004333
5,60.0,74.35897435897436,70.0,0.001907000000000103,0.0003229999999998512
6,70.0,79.48717948717949,85.0,0.0015169999999997685,0.00024900000000016576
7,80.0,79.48717948717949,75.0,0.0009639999999997428,0.00019600000000075113
8,90.0,79.48717948717949,75.0,0.0017130000000005197,0.0005899999999998684
9,100.0,78.2051282051282,75.0,0.0012340000000001794,0.0004299999999997084
10,110.0,79.48717948717949,80.0,0.0022760000000001668,0.0003910000000004743
11,120.0,79.48717948717949,80.0,0.001024000000000136,0.0002899999999996794
12,130.0,83.33333333333334,75.0,0.0024800000000002598,0.0003650000000003928
13,140.0,85.8974358974359,75.0,0.001622999999999486,0.0002630000000003463
14,150.0,85.8974358974359,80.0,0.0009330000000007388,0.00023499999999998522
15,160.0,85.8974358974359,80.0,0.0010849999999997806,0.00022300000000008424
16,170.0,85.8974358974359,80.0,0.0008949999999998681,0.00021300000000046282
17,180.0,87.17948717948718,80.0,0.0009850000000000136,0.00029199999999995896
18,190.0,88.46153846153845,75.0,0.0012130000000007968,0.0003700000000002035
19,200.0,88.46153846153845,70.0,0.0010029999999998651,0.0002149999999998542
20,210.0,89.74358974358975,80.0,0.000848000000000404,0.00021000000000004349
21,220.0,89.74358974358975,80.0,0.0011570000000000746,0.0002199999999996649
22,230.0,92.3076923076923,80.0,0.0008070000000000022,0.0002199999999996649
23,240.0,93.58974358974359,75.0,0.00078400000000034,0.00020500000000023277
24,250.0,93.58974358974359,75.0,0.0010890000000003397,0.0004079999999992978
25,260.0,94.87179487179486,75.0,0.0013379999999996173,0.0002250000000003638
26,270.0,94.87179487179486,75.0,0.0011340000000004125,0.00025399999999997647
27,280.0,96.15384615384616,80.0,0.001368000000000258,0.0003790000000005733
28,290.0,96.15384615384616,85.0,0.0012670000000003512,0.00026100000000006673
29,300.0,96.15384615384616,85.0,0.0011879999999999669,0.00026599999999987745
30,310.0,94.87179487179486,85.0,0.0010830000000003892,0.000408000000000186
31,320.0,94.87179487179486,85.0,0.0013800000000001589,0.0003370000000000317
32,330.0,96.15384615384616,85.0,0.000968000000000302,0.00022199999999994446
33,340.0,96.15384615384616,80.0,0.0013959999999997308,0.0003389999999994231
34,350.0,96.15384615384616,80.0,0.0009369999999995215,0.00022099999999980469
35,360.0,96.15384615384616,85.0,0.0008249999999998536,0.00021500000000074238
36,370.0,96.15384615384616,80.0,0.0009759999999996438,0.0002689999999994086
37,380.0,96.15384615384616,85.0,0.0009499999999995623,0.00022800000000078313
38,390.0,96.15384615384616,85.0,0.000888000000000666,0.0002319999999995659
39,400.0,97.43589743589743,85.0,0.0009499999999995623,0.00022400000000022402
40,410.0,97.43589743589743,80.0,0.0013940000000003394,0.0003129999999993416
41,420.0,97.43589743589743,80.0,0.001218999999999859,0.00035600000000002296
42,430.0,97.43589743589743,80.0,0.0009540000000001214,0.00022799999999989495
43,440.0,98.71794871794873,80.0,0.0011999999999998678,0.0003390000000003113
44,450.0,98.71794871794873,80.0,0.0009559999999995128,0.00023499999999998522
45,460.0,98.71794871794873,80.0,0.0009719999999999729,0.0002779999999997784
46,470.0,98.71794871794873,80.0,0.0013490000000002667,0.00037399999999987443
47,480.0,98.71794871794873,80.0,0.002303000000000388,0.00032500000000013074
48,490.0,98.71794871794873,80.0,0.0012639999999999318,0.0005110000000003723
49,500.0,98.71794871794873,80.0,0.0020020000000000593,0.00031300000000022976
50,510.0,98.71794871794873,80.0,0.0012340000000001794,0.00038700000000080337
51,520.0,98.71794871794873,80.0,0.0014140000000004704,0.00037700000000029377
52,530.0,98.71794871794873,80.0,0.0016780000000000683,0.00041099999999971715
53,540.0,98.71794871794873,80.0,0.0011830000000001561,0.00031300000000022976
54,550.0,98.71794871794873,80.0,0.0013410000000000366,0.0003609999999998337
55,560.0,98.71794871794873,80.0,0.0017609999999992354,0.00035600000000002296
56,570.0,98.71794871794873,80.0,0.0015130000000000976,0.0003169999999999007
57,580.0,98.71794871794873,80.0,0.0010809999999992215,0.0002950000000003783
58,590.0,98.71794871794873,80.0,0.0017380000000004614,0.0003260000000002705
59,600.0,98.71794871794873,80.0,0.0009950000000005232,0.00027000000000043656
60,610.0,98.71794871794873,80.0,0.000964000000000631,0.00027699999999963865
61,620.0,98.71794871794873,80.0,0.0016409999999993374,0.00045399999999951035
62,630.0,98.71794871794873,80.0,0.0011470000000004532,0.00033499999999975216
63,640.0,98.71794871794873,80.0,0.0010060000000002844,0.00040599999999990644
64,650.0,98.71794871794873,80.0,0.0013270000000007443,0.0002940000000002385
65,660.0,98.71794871794873,80.0,0.000954999999999373,0.00027599999999949887
66,670.0,98.71794871794873,80.0,0.0009799999999993148,0.00029199999999995896
67,680.0,98.71794871794873,80.0,0.0013980000000000103,0.00035600000000002296
68,690.0,98.71794871794873,80.0,0.0009910000000008523,0.00028600000000000847
69,700.0,98.71794871794873,80.0,0.0009569999999996526,0.00029699999999976967
70,710.0,98.71794871794873,80.0,0.001475000000000115,0.00036899999999917554
71,720.0,98.71794871794873,80.0,0.0012690000000006307,0.0003429999999999822
72,730.0,98.71794871794873,80.0,0.0009850000000000136,0.00028200000000033754
73,740.0,98.71794871794873,80.0,0.0014639999999994657,0.0004779999999993123
74,750.0,98.71794871794873,80.0,0.0011319999999992447,0.00037200000000048306
75,760.0,98.71794871794873,80.0,0.0015089999999995385,0.000428000000000317
76,770.0,98.71794871794873,80.0,0.0016379999999998063,0.00033400000000050056
77,780.0,98.71794871794873,80.0,0.0009990000000001942,0.0002890000000004278
78,790.0,98.71794871794873,80.0,0.0012470000000002202,0.0003339999999996124
79,800.0,98.71794871794873,80.0,0.0012879999999997338,0.0004350000000004073
80,810.0,98.71794871794873,80.0,0.0016009999999999636,0.00048099999999973164
81,820.0,98.71794871794873,80.0,0.0010580000000004475,0.0003159999999997609
82,830.0,98.71794871794873,80.0,0.0014089999999997715,0.00044299999999974915
83,840.0,98.71794871794873,80.0,0.0016449999999998965,0.00043600000000054706
84,850.0,98.71794871794873,80.0,0.0011910000000003862,0.0003489999999999327
85,860.0,98.71794871794873,80.0,0.001356000000000357,0.00042100000000022675
86,870.0,98.71794871794873,80.0,0.0014440000000002229,0.0007260000000002265
87,880.0,98.71794871794873,80.0,0.001406999999999492,0.0003150000000005093
88,890.0,98.71794871794873,80.0,0.001166999999999696,0.00037399999999987443
89,900.0,98.71794871794873,80.0,0.0010370000000001767,0.00030700000000027927
90,910.0,98.71794871794873,80.0,0.0009389999999998011,0.000288000000000288
91,920.0,98.71794871794873,80.0,0.0014020000000005695,0.0004460000000001685
92,930.0,98.71794871794873,80.0,0.0011260000000001824,0.00033599999999989194
93,940.0,98.71794871794873,80.0,0.0009299999999994313,0.0002849999999998687
94,950.0,98.71794871794873,75.0,0.0008860000000003865,0.00028100000000019776
95,960.0,98.71794871794873,75.0,0.0009379999999996613,0.00031400000000036954
96,970.0,98.71794871794873,75.0,0.0009790000000000632,0.00029699999999976967
97,980.0,98.71794871794873,75.0,0.0013209999999999056,0.00029799999999990945
98,990.0,98.71794871794873,75.0,0.0009019999999999584,0.00040500000000065484
99,1000.0,98.71794871794873,75.0,0.0010159999999999059,0.00029699999999976967
100,1149.0,98.71794871794873,75.0,0.001767000000000074,0.0011309999999999931
101,1149.0,98.71794871794873,75.0,0.003763000000000183,0.0011679999999998358
102,1149.0,98.71794871794873,75.0,0.004548999999999914,0.0011190000000000921
103,1149.0,98.71794871794873,75.0,0.004537000000000013,0.0012540000000003104
104,1149.0,98.71794871794873,75.0,0.005031999999999925,0.001811000000000007
105,1149.0,98.71794871794873,75.0,0.00525500000000001,0.0016119999999997248
106,1149.0,98.71794871794873,75.0,0.0039519999999999555,0.0010659999999997893
107,1149.0,98.71794871794873,75.0,0.0034520000000002327,0.0010209999999997166
108,1149.0,98.71794871794873,75.0,0.0034359999999997726,0.0009999999999994458
109,1149.0,98.71794871794873,75.0,0.004371000000000791,0.001068000000000069
110,1149.0,98.71794871794873,75.0,0.0035869999999995628,0.0010129999999994865
111,1149.0,98.71794871794873,75.0,0.0034559999999999036,0.001404000000000849
112,1149.0,98.71794871794873,75.0,0.004381999999999664,0.0011630000000000251
113,1149.0,98.71794871794873,75.0,0.003589999999999982,0.0010079999999996758
114,1149.0,98.71794871794873,75.0,0.0034289999999996823,0.000996000000000663
115,1149.0,98.71794871794873,75.0,0.0037399999999996325,0.0010170000000000456
116,1149.0,98.71794871794873,75.0,0.00419000000000036,0.0014970000000005257
117,1149.0,98.71794871794873,75.0,0.004017999999999411,0.001384000000000718
118,1149.0,98.71794871794873,75.0,0.005278999999999812,0.0013019999999999143
119,1149.0,98.71794871794873,75.0,0.003893999999999842,0.0010329999999996176
